numero,variable,region,model,langue,surprisal
15,ORCsgGap,8,BERT,Anglais,17.069711685180664
15,ORCsgGap,9,BERT,Anglais,6.679056167602539
16,ORCplGap,1,BERT,Anglais,14.004544258117676
16,ORCplGap,2,BERT,Anglais,0.708358108997345
16,ORCplGap,3,BERT,Anglais,5.734673023223877
16,ORCplGap,4,BERT,Anglais,4.1684041023254395
16,ORCplGap,5,BERT,Anglais,12.113871574401855
16,ORCplGap,6,BERT,Anglais,0.8117250800132751
16,ORCplGap,8,BERT,Anglais,18.476436614990234
16,ORCplGap,9,BERT,Anglais,7.9578728675842285
16,ORCsgGap,1,BERT,Anglais,13.746241569519043
16,ORCsgGap,2,BERT,Anglais,0.5956218838691711
16,ORCsgGap,3,BERT,Anglais,6.303207874298096
16,ORCsgGap,4,BERT,Anglais,3.623323917388916
16,ORCsgGap,5,BERT,Anglais,11.951056480407715
16,ORCsgGap,6,BERT,Anglais,1.0084418058395386
16,ORCsgGap,8,BERT,Anglais,19.096242904663086
16,ORCsgGap,9,BERT,Anglais,8.330986022949219
17,ORCplGap,1,BERT,Anglais,13.989821434020996
17,ORCplGap,2,BERT,Anglais,0.8784070611000061
17,ORCplGap,3,BERT,Anglais,12.998324394226074
17,ORCplGap,4,BERT,Anglais,1.7448782920837402
17,ORCplGap,5,BERT,Anglais,15.895336151123047
17,ORCplGap,6,BERT,Anglais,12.639880180358887
17,ORCplGap,8,BERT,Anglais,11.917661666870117
17,ORCplGap,9,BERT,Anglais,15.24477481842041
17,ORCsgGap,1,BERT,Anglais,14.133296966552734
17,ORCsgGap,2,BERT,Anglais,0.832343578338623
17,ORCsgGap,3,BERT,Anglais,12.998324394226074
17,ORCsgGap,4,BERT,Anglais,1.889826774597168
17,ORCsgGap,5,BERT,Anglais,16.038909912109375
17,ORCsgGap,6,BERT,Anglais,12.510504722595215
17,ORCsgGap,8,BERT,Anglais,9.404808044433594
17,ORCsgGap,9,BERT,Anglais,11.94593334197998
18,ORCplGap,1,BERT,Anglais,11.811461448669434
18,ORCplGap,2,BERT,Anglais,3.215094804763794
18,ORCplGap,3,BERT,Anglais,7.053229331970215
18,ORCplGap,4,BERT,Anglais,1.6466970443725586
18,ORCplGap,5,BERT,Anglais,3.1036264896392822
18,ORCplGap,6,BERT,Anglais,13.776742935180664
18,ORCplGap,8,BERT,Anglais,11.94519329071045
18,ORCplGap,9,BERT,Anglais,24.576900482177734
18,ORCsgGap,1,BERT,Anglais,12.115364074707031
18,ORCsgGap,2,BERT,Anglais,6.37986946105957
18,ORCsgGap,3,BERT,Anglais,8.20996379852295
18,ORCsgGap,4,BERT,Anglais,1.6415505409240723
18,ORCsgGap,5,BERT,Anglais,2.2056162357330322
18,ORCsgGap,6,BERT,Anglais,12.047154426574707
18,ORCsgGap,8,BERT,Anglais,10.44714069366455
18,ORCsgGap,9,BERT,Anglais,24.58188819885254
19,ORCplGap,1,BERT,Anglais,10.938011169433594
19,ORCplGap,2,BERT,Anglais,4.283006191253662
19,ORCplGap,3,BERT,Anglais,15.0755615234375
19,ORCplGap,4,BERT,Anglais,2.6269314289093018
19,ORCplGap,5,BERT,Anglais,9.4629545211792
19,ORCplGap,6,BERT,Anglais,25.434938430786133
19,ORCplGap,8,BERT,Anglais,0.02441377192735672
19,ORCplGap,9,BERT,Anglais,14.566031455993652
19,ORCsgGap,1,BERT,Anglais,11.030425071716309
19,ORCsgGap,2,BERT,Anglais,4.138672828674316
19,ORCsgGap,3,BERT,Anglais,15.334954261779785
19,ORCsgGap,4,BERT,Anglais,2.360978364944458
19,ORCsgGap,5,BERT,Anglais,11.4302339553833
19,ORCsgGap,6,BERT,Anglais,24.78568458557129
20,ORCplGap,1,BERT,Anglais,12.907022476196289
20,ORCplGap,2,BERT,Anglais,2.066601276397705
20,ORCplGap,3,BERT,Anglais,5.047791004180908
20,ORCplGap,4,BERT,Anglais,3.7432758808135986
20,ORCplGap,5,BERT,Anglais,3.9195003509521484
20,ORCplGap,6,BERT,Anglais,2.3877787590026855
20,ORCplGap,8,BERT,Anglais,9.431557655334473
20,ORCplGap,9,BERT,Anglais,27.894216537475586
20,ORCsgGap,1,BERT,Anglais,12.85332202911377
20,ORCsgGap,2,BERT,Anglais,1.730591058731079
20,ORCsgGap,3,BERT,Anglais,2.9345550537109375
20,ORCsgGap,4,BERT,Anglais,0.027201680466532707
20,ORCsgGap,5,BERT,Anglais,6.730602741241455
20,ORCsgGap,6,BERT,Anglais,2.7484335899353027
20,ORCsgGap,8,BERT,Anglais,8.111750602722168
20,ORCsgGap,9,BERT,Anglais,28.08960723876953
21,ORCplGap,1,BERT,Anglais,14.21784496307373
21,ORCplGap,2,BERT,Anglais,0.08990885317325592
21,ORCplGap,3,BERT,Anglais,9.930402755737305
21,ORCplGap,4,BERT,Anglais,0.3591722249984741
21,ORCplGap,5,BERT,Anglais,12.451555252075195
21,ORCplGap,6,BERT,Anglais,16.882169723510742
21,ORCplGap,8,BERT,Anglais,15.90696907043457
21,ORCplGap,9,BERT,Anglais,26.393653869628906
21,ORCsgGap,1,BERT,Anglais,13.853194236755371
21,ORCsgGap,2,BERT,Anglais,0.12785297632217407
21,ORCsgGap,3,BERT,Anglais,13.5453519821167
21,ORCsgGap,4,BERT,Anglais,0.3006950616836548
21,ORCsgGap,5,BERT,Anglais,12.194482803344727
21,ORCsgGap,6,BERT,Anglais,17.01996612548828
21,ORCsgGap,8,BERT,Anglais,16.456573486328125
21,ORCsgGap,9,BERT,Anglais,26.176225662231445
22,ORCplGap,1,BERT,Anglais,9.268363952636719
22,ORCplGap,2,BERT,Anglais,1.8960747718811035
22,ORCplGap,3,BERT,Anglais,21.179466247558594
22,ORCplGap,4,BERT,Anglais,1.2652091979980469
22,ORCplGap,5,BERT,Anglais,15.266095161437988
22,ORCplGap,6,BERT,Anglais,16.074081420898438
22,ORCplGap,8,BERT,Anglais,20.568504333496094
22,ORCplGap,9,BERT,Anglais,31.67905044555664
22,ORCsgGap,1,BERT,Anglais,9.2664794921875
22,ORCsgGap,2,BERT,Anglais,2.1033170223236084
22,ORCsgGap,3,BERT,Anglais,20.807662963867188
22,ORCsgGap,4,BERT,Anglais,5.435619831085205
22,ORCsgGap,5,BERT,Anglais,21.333202362060547
22,ORCsgGap,6,BERT,Anglais,14.026152610778809
22,ORCsgGap,8,BERT,Anglais,21.462621688842773
22,ORCsgGap,9,BERT,Anglais,31.596189498901367
23,ORCplGap,1,BERT,Anglais,12.703134536743164
23,ORCplGap,2,BERT,Anglais,1.0746893882751465
23,ORCplGap,3,BERT,Anglais,16.2926025390625
23,ORCplGap,4,BERT,Anglais,3.4645769596099854
23,ORCplGap,5,BERT,Anglais,9.728982925415039
23,ORCplGap,6,BERT,Anglais,19.886869430541992
23,ORCplGap,8,BERT,Anglais,2.1556828022003174
23,ORCplGap,9,BERT,Anglais,21.222396850585938
23,ORCsgGap,1,BERT,Anglais,12.448556900024414
23,ORCsgGap,2,BERT,Anglais,1.6914173364639282
23,ORCsgGap,3,BERT,Anglais,13.903169631958008
23,ORCsgGap,4,BERT,Anglais,4.411518096923828
23,ORCsgGap,5,BERT,Anglais,9.558207511901855
23,ORCsgGap,6,BERT,Anglais,19.487117767333984
23,ORCsgGap,8,BERT,Anglais,2.2049615383148193
23,ORCsgGap,9,BERT,Anglais,22.8690128326416
24,ORCplGap,1,BERT,Anglais,14.580262184143066
24,ORCplGap,2,BERT,Anglais,13.87738037109375
24,ORCplGap,3,BERT,Anglais,20.203277587890625
24,ORCplGap,4,BERT,Anglais,7.5757575035095215
24,ORCplGap,5,BERT,Anglais,6.403985977172852
24,ORCplGap,6,BERT,Anglais,16.395883560180664
24,ORCplGap,8,BERT,Anglais,12.746129989624023
24,ORCplGap,9,BERT,Anglais,10.201824188232422
24,ORCsgGap,1,BERT,Anglais,14.475107192993164
24,ORCsgGap,2,BERT,Anglais,13.027027130126953
24,ORCsgGap,3,BERT,Anglais,20.203277587890625
24,ORCsgGap,4,BERT,Anglais,6.996271133422852
24,ORCsgGap,5,BERT,Anglais,8.114099502563477
24,ORCsgGap,6,BERT,Anglais,16.5299015045166
24,ORCsgGap,8,BERT,Anglais,12.457464218139648
24,ORCsgGap,9,BERT,Anglais,9.733240127563477
1,ORCplNoGap,1,BERT,Anglais,13.433643341064453
1,ORCplNoGap,2,BERT,Anglais,4.615691184997559
1,ORCplNoGap,3,BERT,Anglais,18.319902420043945
1,ORCplNoGap,4,BERT,Anglais,2.1095492839813232
1,ORCplNoGap,5,BERT,Anglais,8.685853004455566
1,ORCplNoGap,6,BERT,Anglais,7.520906925201416
1,ORCplNoGap,7,BERT,Anglais,3.8902735710144043
1,ORCplNoGap,8,BERT,Anglais,6.858305931091309
1,ORCplNoGap,9,BERT,Anglais,7.979375839233398
1,ORCsgNoGap,1,BERT,Anglais,14.769073486328125
1,ORCsgNoGap,2,BERT,Anglais,5.475524425506592
1,ORCsgNoGap,3,BERT,Anglais,18.93630599975586
1,ORCsgNoGap,4,BERT,Anglais,1.4888588190078735
1,ORCsgNoGap,5,BERT,Anglais,7.835011959075928
1,ORCsgNoGap,6,BERT,Anglais,5.901641845703125
1,ORCsgNoGap,7,BERT,Anglais,0.3679545223712921
1,ORCsgNoGap,8,BERT,Anglais,5.616344928741455
1,ORCsgNoGap,9,BERT,Anglais,8.366165161132812
2,ORCplNoGap,1,BERT,Anglais,10.78592300415039
2,ORCplNoGap,2,BERT,Anglais,2.984100341796875
2,ORCplNoGap,3,BERT,Anglais,8.245479583740234
2,ORCplNoGap,4,BERT,Anglais,1.852429747581482
2,ORCplNoGap,5,BERT,Anglais,9.532173156738281
2,ORCplNoGap,6,BERT,Anglais,13.965474128723145
2,ORCplNoGap,7,BERT,Anglais,9.591965675354004
2,ORCplNoGap,8,BERT,Anglais,11.424997329711914
2,ORCplNoGap,9,BERT,Anglais,5.093478202819824
2,ORCsgNoGap,1,BERT,Anglais,12.850320816040039
2,ORCsgNoGap,2,BERT,Anglais,3.6864123344421387
2,ORCsgNoGap,3,BERT,Anglais,12.298030853271484
2,ORCsgNoGap,4,BERT,Anglais,1.475814938545227
2,ORCsgNoGap,5,BERT,Anglais,10.333589553833008
2,ORCsgNoGap,6,BERT,Anglais,12.366987228393555
2,ORCsgNoGap,7,BERT,Anglais,10.85242748260498
2,ORCsgNoGap,8,BERT,Anglais,11.14505386352539
2,ORCsgNoGap,9,BERT,Anglais,7.385633945465088
3,ORCplNoGap,1,BERT,Anglais,10.271293640136719
3,ORCplNoGap,2,BERT,Anglais,1.5693747997283936
3,ORCplNoGap,3,BERT,Anglais,15.806666374206543
3,ORCplNoGap,4,BERT,Anglais,0.9093010425567627
3,ORCplNoGap,5,BERT,Anglais,10.626029968261719
3,ORCplNoGap,6,BERT,Anglais,4.870356559753418
3,ORCplNoGap,7,BERT,Anglais,1.5667904615402222
3,ORCplNoGap,8,BERT,Anglais,8.253401756286621
3,ORCplNoGap,9,BERT,Anglais,14.992217063903809
3,ORCsgNoGap,1,BERT,Anglais,9.7525053024292
3,ORCsgNoGap,2,BERT,Anglais,1.5505354404449463
3,ORCsgNoGap,3,BERT,Anglais,23.435035705566406
3,ORCsgNoGap,4,BERT,Anglais,1.9135726690292358
3,ORCsgNoGap,5,BERT,Anglais,6.765904426574707
3,ORCsgNoGap,6,BERT,Anglais,5.732168197631836
3,ORCsgNoGap,7,BERT,Anglais,3.023113489151001
3,ORCsgNoGap,8,BERT,Anglais,7.93963098526001
3,ORCsgNoGap,9,BERT,Anglais,16.653301239013672
4,ORCplNoGap,1,BERT,Anglais,10.489070892333984
4,ORCplNoGap,2,BERT,Anglais,3.293607473373413
4,ORCplNoGap,3,BERT,Anglais,5.265472888946533
4,ORCplNoGap,4,BERT,Anglais,1.1694668531417847
